10/17 05:41:00.349|EXEC_START  |
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.856|END         |
10/17 05:41:02.856|BRANCH_END  |
10/17 05:41:02.856|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001465043809
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001465043809]
10/17 05:41:02.856|END         |
10/17 05:41:02.856|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001467500607
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001467500607]
10/17 05:41:02.856|END         |
10/17 05:41:02.856|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.856|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.858|END         |
10/17 05:41:02.858|BRANCH_END  |
10/17 05:41:02.858|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001467500607
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001467500607]
10/17 05:41:02.858|END         |
10/17 05:41:02.858|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001455915031
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001455915031]
10/17 05:41:02.858|END         |
10/17 05:41:02.858|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.858|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.860|END         |
10/17 05:41:02.860|BRANCH_END  |
10/17 05:41:02.860|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001455915031
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001455915031]
10/17 05:41:02.860|END         |
10/17 05:41:02.860|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001449418883
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001449418883]
10/17 05:41:02.860|END         |
10/17 05:41:02.860|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.860|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.862|END         |
10/17 05:41:02.862|BRANCH_END  |
10/17 05:41:02.862|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001449418883
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001449418883]
10/17 05:41:02.862|END         |
10/17 05:41:02.862|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001472171748
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001472171748]
10/17 05:41:02.862|END         |
10/17 05:41:02.862|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.862|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.864|END         |
10/17 05:41:02.864|BRANCH_END  |
10/17 05:41:02.864|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001472171748
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001472171748]
10/17 05:41:02.864|END         |
10/17 05:41:02.864|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001434530507
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001434530507]
10/17 05:41:02.864|END         |
10/17 05:41:02.864|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.864|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.866|END         |
10/17 05:41:02.866|BRANCH_END  |
10/17 05:41:02.866|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001434530507
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001434530507]
10/17 05:41:02.867|END         |
10/17 05:41:02.867|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001442752779
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001442752779]
10/17 05:41:02.867|END         |
10/17 05:41:02.867|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.867|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.869|END         |
10/17 05:41:02.869|BRANCH_END  |
10/17 05:41:02.869|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001442752779
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001442752779]
10/17 05:41:02.869|END         |
10/17 05:41:02.869|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001215128718
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001215128718]
10/17 05:41:02.869|END         |
10/17 05:41:02.869|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.869|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.871|END         |
10/17 05:41:02.871|BRANCH_END  |
10/17 05:41:02.871|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001215128718
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001215128718]
10/17 05:41:02.871|END         |
10/17 05:41:02.871|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001360891130
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001360891130]
10/17 05:41:02.871|END         |
10/17 05:41:02.871|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.871|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.873|END         |
10/17 05:41:02.873|BRANCH_END  |
10/17 05:41:02.873|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001360891130
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001360891130]
10/17 05:41:02.873|END         |
10/17 05:41:02.873|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001433707535
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001433707535]
10/17 05:41:02.873|END         |
10/17 05:41:02.873|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.873|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.875|END         |
10/17 05:41:02.875|BRANCH_END  |
10/17 05:41:02.875|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001433707535
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001433707535]
10/17 05:41:02.875|END         |
10/17 05:41:02.875|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001461129507
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001461129507]
10/17 05:41:02.875|END         |
10/17 05:41:02.875|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.875|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.877|END         |
10/17 05:41:02.877|BRANCH_END  |
10/17 05:41:02.877|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001461129507
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001461129507]
10/17 05:41:02.877|END         |
10/17 05:41:02.877|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001464171954
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001464171954]
10/17 05:41:02.877|END         |
10/17 05:41:02.877|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.877|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.879|END         |
10/17 05:41:02.879|BRANCH_END  |
10/17 05:41:02.879|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001464171954
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001464171954]
10/17 05:41:02.879|END         |
10/17 05:41:02.879|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001466278637
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001466278637]
10/17 05:41:02.879|END         |
10/17 05:41:02.879|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.879|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.881|END         |
10/17 05:41:02.881|BRANCH_END  |
10/17 05:41:02.881|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001466278637
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001466278637]
10/17 05:41:02.881|END         |
10/17 05:41:02.881|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=COP0000007563357
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[COP0000007563357]
10/17 05:41:02.881|END         |
10/17 05:41:02.881|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.881|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.883|END         |
10/17 05:41:02.883|BRANCH_END  |
10/17 05:41:02.883|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=COP0000007563357
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[COP0000007563357]
10/17 05:41:02.883|END         |
10/17 05:41:02.883|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001455179044
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001455179044]
10/17 05:41:02.883|END         |
10/17 05:41:02.883|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.883|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.885|END         |
10/17 05:41:02.885|BRANCH_END  |
10/17 05:41:02.885|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001455179044
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001455179044]
10/17 05:41:02.885|END         |
10/17 05:41:02.885|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001463791887
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001463791887]
10/17 05:41:02.886|END         |
10/17 05:41:02.886|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.886|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.888|END         |
10/17 05:41:02.888|BRANCH_END  |
10/17 05:41:02.888|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001463791887
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001463791887]
10/17 05:41:02.888|END         |
10/17 05:41:02.888|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001186053194
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001186053194]
10/17 05:41:02.888|END         |
10/17 05:41:02.888|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.888|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.890|END         |
10/17 05:41:02.890|BRANCH_END  |
10/17 05:41:02.890|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001186053194
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001186053194]
10/17 05:41:02.890|END         |
10/17 05:41:02.890|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001463791887
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001463791887]
10/17 05:41:02.890|END         |
10/17 05:41:02.890|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.890|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.892|END         |
10/17 05:41:02.892|BRANCH_END  |
10/17 05:41:02.892|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001463791887
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001463791887]
10/17 05:41:02.892|END         |
10/17 05:41:02.892|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001190739954
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001190739954]
10/17 05:41:02.892|END         |
10/17 05:41:02.892|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.892|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.894|END         |
10/17 05:41:02.894|BRANCH_END  |
10/17 05:41:02.894|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001190739954
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001190739954]
10/17 05:41:02.894|END         |
10/17 05:41:02.894|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001194433438
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001194433438]
10/17 05:41:02.894|END         |
10/17 05:41:02.894|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.894|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.896|END         |
10/17 05:41:02.896|BRANCH_END  |
10/17 05:41:02.896|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001194433438
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001194433438]
10/17 05:41:02.896|END         |
10/17 05:41:02.896|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001194433438
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001194433438]
10/17 05:41:02.896|END         |
10/17 05:41:02.896|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=false
10/17 05:41:02.896|BRANCH_END  |
10/17 05:41:02.896|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001194433438
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001194433438]
10/17 05:41:02.896|END         |
10/17 05:41:02.896|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001472536509
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001472536509]
10/17 05:41:02.896|END         |
10/17 05:41:02.896|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.896|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.898|END         |
10/17 05:41:02.898|BRANCH_END  |
10/17 05:41:02.898|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001472536509
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001472536509]
10/17 05:41:02.898|END         |
10/17 05:41:02.898|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001237102918
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001237102918]
10/17 05:41:02.898|END         |
10/17 05:41:02.898|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.898|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.900|END         |
10/17 05:41:02.900|BRANCH_END  |
10/17 05:41:02.900|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001237102918
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001237102918]
10/17 05:41:02.900|END         |
10/17 05:41:02.900|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001161558805
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001161558805]
10/17 05:41:02.900|END         |
10/17 05:41:02.900|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.900|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.902|END         |
10/17 05:41:02.902|BRANCH_END  |
10/17 05:41:02.902|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001161558805
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001161558805]
10/17 05:41:02.902|END         |
10/17 05:41:02.902|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001308949701
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001308949701]
10/17 05:41:02.902|END         |
10/17 05:41:02.902|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.902|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.904|END         |
10/17 05:41:02.904|BRANCH_END  |
10/17 05:41:02.904|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001308949701
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001308949701]
10/17 05:41:02.904|END         |
10/17 05:41:02.904|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001389828797
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001389828797]
10/17 05:41:02.905|END         |
10/17 05:41:02.905|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.905|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.907|END         |
10/17 05:41:02.907|BRANCH_END  |
10/17 05:41:02.907|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001389828797
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001389828797]
10/17 05:41:02.907|END         |
10/17 05:41:02.907|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001327172081
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001327172081]
10/17 05:41:02.907|END         |
10/17 05:41:02.907|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.907|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.909|END         |
10/17 05:41:02.909|BRANCH_END  |
10/17 05:41:02.909|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001327172081
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001327172081]
10/17 05:41:02.909|END         |
10/17 05:41:02.909|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001472510769
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001472510769]
10/17 05:41:02.909|END         |
10/17 05:41:02.909|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:41:02.909|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.911|END         |
10/17 05:41:02.911|BRANCH_END  |
10/17 05:41:02.911|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001472510769
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001472510769]
10/17 05:41:02.911|END         |
10/17 05:41:02.911|LOOP_END    |COUNT=95
--/-- --:--:--.---|INFO        |[顧客ID、設置場所住所コードを取得(com/002_EC2DB_顧客ID、設置場所住所コード取得@6ff2962b)]PSP処理を終了しました。
10/17 05:41:02.912|START       |NAME=mapping(1) 
10/17 05:41:02.917|END         |
10/17 05:41:02.917|START       |NAME=insertファイル出力 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[95]行のデータを挿入しました。
10/17 05:41:02.922|END         |
10/17 05:41:02.922|START       |NAME=エラーデータ抽出 
10/17 05:41:02.925|END         |
10/17 05:41:02.925|LOOP_START  |NAME=エラー件数loop
10/17 05:41:02.925|START       |NAME=mapping(2) 
10/17 05:41:02.925|END         |
10/17 05:41:02.925|START       |NAME=エラーファイル出力_1 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.929|END         |
10/17 05:41:02.929|START       |NAME=mapping(2) 
10/17 05:41:02.929|END         |
10/17 05:41:02.929|START       |NAME=エラーファイル出力_1 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.932|END         |
10/17 05:41:02.932|START       |NAME=mapping(2) 
10/17 05:41:02.932|END         |
10/17 05:41:02.932|START       |NAME=エラーファイル出力_1 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.935|END         |
10/17 05:41:02.935|START       |NAME=mapping(2) 
10/17 05:41:02.935|END         |
10/17 05:41:02.935|START       |NAME=エラーファイル出力_1 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.938|END         |
10/17 05:41:02.938|START       |NAME=mapping(2) 
10/17 05:41:02.938|END         |
10/17 05:41:02.938|START       |NAME=エラーファイル出力_1 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.941|END         |
10/17 05:41:02.941|START       |NAME=mapping(2) 
10/17 05:41:02.941|END         |
10/17 05:41:02.941|START       |NAME=エラーファイル出力_1 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.944|END         |
10/17 05:41:02.944|START       |NAME=mapping(2) 
10/17 05:41:02.944|END         |
10/17 05:41:02.944|START       |NAME=エラーファイル出力_1 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.947|END         |
10/17 05:41:02.947|START       |NAME=mapping(2) 
10/17 05:41:02.948|END         |
10/17 05:41:02.948|START       |NAME=エラーファイル出力_1 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.950|END         |
10/17 05:41:02.950|START       |NAME=mapping(2) 
10/17 05:41:02.951|END         |
10/17 05:41:02.951|START       |NAME=エラーファイル出力_1 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.953|END         |
10/17 05:41:02.953|START       |NAME=mapping(2) 
10/17 05:41:02.954|END         |
10/17 05:41:02.954|START       |NAME=エラーファイル出力_1 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.956|END         |
10/17 05:41:02.956|START       |NAME=mapping(2) 
10/17 05:41:02.956|END         |
10/17 05:41:02.956|START       |NAME=エラーファイル出力_1 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:41:02.958|END         |
