10/16 23:35:00.081|EXEC_START  |
--/-- --:--:--.---|VARIABLE    |NAME=実行プロジェクト取得エラーF, VALUE=K01OUT01202410163_2_実行プロジェクト取得_ERROR.CSV
--/-- --:--:--.---|INFO        |実行プロジェクト取得エラーF(String) 入力=[K01OUT01202410163_2_実行プロジェクト取得_ERROR.CSV]
--/-- --:--:--.---|VARIABLE    |NAME=ユーザオブジェクト取得エラーF, VALUE=K01OUT01202410163_2_ユーザオブジェクト取得_ERROR.CSV
--/-- --:--:--.---|INFO        |ユーザオブジェクト取得エラーF(String) 入力=[K01OUT01202410163_2_ユーザオブジェクト取得_ERROR.CSV]
--/-- --:--:--.---|VARIABLE    |NAME=受託契約情報取得エラーF, VALUE=K01OUT01202410163_2_受託契約情報取得_ERROR.CSV
--/-- --:--:--.---|INFO        |受託契約情報取得エラーF(String) 入力=[K01OUT01202410163_2_受託契約情報取得_ERROR.CSV]
10/16 23:35:16.635|END         |
10/16 23:35:16.635|START       |NAME=契約番号あり抽出F名生成 
--/-- --:--:--.---|VARIABLE    |NAME=契約番号あり抽出ファイル, VALUE=K01OUT01202410163_契約番号あり.csv
--/-- --:--:--.---|INFO        |契約番号あり抽出ファイル(String) 入力=[K01OUT01202410163_契約番号あり.csv]
10/16 23:35:16.635|END         |
10/16 23:35:16.635|START       |NAME=PJ情報（実行PJ）F読込 [csv_adapter/get_data]
--/-- --:--:--.---|INFO        |[112]行のデータを抽出しました。
10/16 23:35:16.640|END         |
10/16 23:35:16.640|START       |NAME=契約番号あり抽出 
--/-- --:--:--.---|INFO        |[契約番号あり抽出(196_PJ情報(実行PJ)/196_02_PJ情報(受託契約情報)@1c798a53)]PSP処理を開始しました。
10/16 23:35:16.641|END         |
10/16 23:35:16.641|START       |NAME=契約番号あり抽出F書込 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[58]行のデータを挿入しました。
10/16 23:35:16.644|END         |
--/-- --:--:--.---|INFO        |[契約番号あり抽出(196_PJ情報(実行PJ)/196_02_PJ情報(受託契約情報)@1c798a53)]PSP処理を終了しました。
10/16 23:35:16.645|START       |NAME=契約番号あり抽出F読込 [csv_adapter/get_data]
--/-- --:--:--.---|INFO        |[58]行のデータを抽出しました。
10/16 23:35:16.648|END         |
10/16 23:35:16.648|START       |NAME=抽出件数加算 
--/-- --:--:--.---|VARIABLE    |NAME=抽出件数, VALUE=58
--/-- --:--:--.---|INFO        |抽出件数(int) 入力=[58]
10/16 23:35:16.648|END         |
10/16 23:35:16.648|START       |NAME=ログ出力_正常 
10/16 23:35:16.648|SCRIPT_START|SCRIPT=ログ出力, PROJECT=【次期CRM先行】共通処理部品, REPOSITORY=/home/z098334/projects/【次期CRM先行】共通処理部品, VERSION=9
--/-- --:--:--.---|VARIABLE    |NAME=param02, VALUE=K01OUT01202410163
--/-- --:--:--.---|VARIABLE    |NAME=カテゴリ, VALUE=IF
--/-- --:--:--.---|VARIABLE    |NAME=param01, VALUE=2024-10-16T23:35:00.126+0900
--/-- --:--:--.---|VARIABLE    |NAME=param03, VALUE=58
--/-- --:--:--.---|VARIABLE    |NAME=メッセージID, VALUE=MSG0335
10/16 23:35:16.648|START       |NAME=メッセージ取得 
--/-- --:--:--.---|VARIABLE    |NAME=ログレベル, VALUE=I
--/-- --:--:--.---|INFO        |ログレベル(String) 入力=[I]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ, VALUE=jq0000mvvv000980e461pjhkp55e 現在日時＝2024-10-16T23:35:00.126+0900、ファイル名＝K01OUT01202410163、抽出件数＝58
--/-- --:--:--.---|INFO        |メッセージ(String) 入力=[jq0000mvvv000980e461pjhkp55e 現在日時＝2024-10-16T23:35:00.126+0900、ファイル名＝K01OUT01202410163、抽出件数＝58]
--/-- --:--:--.---|VARIABLE    |NAME=実行ID, VALUE=jq0000mvvv000980e461pjhkp55e
--/-- --:--:--.---|INFO        |実行ID(String) 入力=[jq0000mvvv000980e461pjhkp55e]
10/16 23:35:16.651|END         |
10/16 23:35:16.651|BRANCH_START|NAME=ログレベル判定
--/-- --:--:--.---|EVALUATION  |NAME=INFO, RESULT=true
10/16 23:35:16.651|START       |NAME=ログ出力_INFO 
10/16 23:35:16.651|END         |
10/16 23:35:16.651|BRANCH_END  |
10/16 23:35:16.651|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=異常終了, RESULT=false
--/-- --:--:--.---|EVALUATION  |NAME=警告終了, RESULT=false
10/16 23:35:16.651|BRANCH_END  |
10/16 23:35:16.651|SCRIPT_END  |EXIT_STATUS=0
10/16 23:35:16.651|END         |
10/16 23:35:16.651|START       |NAME=実行PJ検索マップ 
10/16 23:35:16.652|END         |
10/16 23:35:16.652|START       |NAME=実行PJ検索パラメータ生成 [salesforce_adapter/form_query_parameter]
--/-- --:--:--.---|INFO        |[58]件の入力データから、[1]件のIN句のパラメータの形成に成功しました。
10/16 23:35:16.652|END         |
10/16 23:35:16.652|LOOP_START  |NAME=foreach_1
10/16 23:35:16.652|START       |NAME=実行PJ取得prm格納 
--/-- --:--:--.---|VARIABLE    |NAME=実行プロジェクト検索パラメータ, VALUE=ExecutionPJcode__c IN('B234000192','B23A00049E','B2410005BD','B2410005BC','B228000186','B23C0001F7','B236000126','B242000111','B23B00045C','B24300029F','B247000436','B24400008F','B238000462','B2370001A5','B2480002C3','B249000228','B2490004CA','B2490004BD','B24400033B','B24A00005F','B249000454','B237000122','B249000189','B2440004C1','B245000134','B2430001A6','B2490000C4','B24A000049','B24A000153','B247000190','B24A000150','B2450004DE','B249000141','B249000139','B2430003F6','B23B000190','B24900037A','B247000377','B242000558','B24700028D','B24900026B','B24900041A','B24700004C','B2450004A9','B249000226','B244000557','B249000074','B2490003E7','B249000336','B24200002C','B2490004CE','B24A000063','B248000314','B2480002F7','B241000366','B2410005B4','B249000455','B248000063')
--/-- --:--:--.---|INFO        |実行プロジェクト検索パラメータ(String) 入力=[ExecutionPJcode__c IN('B234000192','B23A00049E','B2410005BD','B2410005BC','B228000186','B23C0001F7','B236000126','B242000111','B23B00045C','B24300029F','B247000436','B24400008F','B238000462','B2370001A5','B2480002C3','B249000228','B2490004CA','B2490004BD','B24400033B','B24A00005F','B249000454','B237000122','B249000189','B2440004C1','B245000134','B2430001A6','B2490000C4','B24A000049','B24A000153','B247000190','B24A000150','B2450004DE','B249000141','B249000139','B2430003F6','B23B000190','B24900037A','B247000377','B242000558','B24700028D','B24900026B','B24900041A','B24700004C','B2450004A9','B249000226','B244000557','B249000074','B2490003E7','B249000336','B24200002C','B2490004CE','B24A000063','B248000314','B2480002F7','B241000366','B2410005B4','B249000455','B248000063')]
10/16 23:35:16.652|END         |
10/16 23:35:16.652|START       |NAME=実行PJ取得 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[58]件のデータ読み取り(クエリー)に成功しました。
10/16 23:35:16.733|END         |
10/16 23:35:16.733|START       |NAME=集計_1 
--/-- --:--:--.---|INFO        |集計処理(グループ分けあり)が正常に終了しました。
10/16 23:35:16.735|END         |
10/16 23:35:16.735|START       |NAME=実行PJ抽出マップ_1 
10/16 23:35:16.735|END         |
10/16 23:35:16.735|START       |NAME=実行PJ抽出_1 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[58]行のデータを挿入しました。
10/16 23:35:16.738|END         |
10/16 23:35:16.738|START       |NAME=実行PJ抽出マップ_2 
10/16 23:35:16.739|END         |
10/16 23:35:16.739|START       |NAME=実行PJ抽出_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[58]行のデータを挿入しました。
10/16 23:35:16.741|END         |
10/16 23:35:16.741|LOOP_END    |COUNT=1
10/16 23:35:16.741|START       |NAME=ユーザobj検索マップ 
10/16 23:35:16.742|END         |
10/16 23:35:16.742|START       |NAME=ユーザobj検索パラメータ生成 [salesforce_adapter/form_query_parameter]
--/-- --:--:--.---|INFO        |[58]件の入力データから、[1]件のIN句のパラメータの形成に成功しました。
10/16 23:35:17.374|END         |
10/16 23:35:17.374|LOOP_START  |NAME=foreach_2
10/16 23:35:17.374|START       |NAME=ユーザobj取得prm格納 
--/-- --:--:--.---|VARIABLE    |NAME=ユーザオブジェクト検索パラメータ, VALUE=NTTResponsibleCode__c IN('28147220','90023620','19796380','19796380','19796380','15776270','28624730','19316690','19536380','83250460','15811250','85020380','N8299370','17646060','84674980','15805550','16952890','19786770','82432670','84965020','19799860','28147220','18457730','08578530','18436760','84740120','16835270','87736850','87736850','12736130','87736850','18454250','17070320','84536000','84964720','83476240','15776270','15395020','20183550','12731210','28186940','90536550','90536550','18530550','84537980','19316300','19201730','19315390','27567450','19796380','18415240','19799440','N8299370','15804960','19796380','19796380','19785500','18531140')
--/-- --:--:--.---|INFO        |ユーザオブジェクト検索パラメータ(String) 入力=[NTTResponsibleCode__c IN('28147220','90023620','19796380','19796380','19796380','15776270','28624730','19316690','19536380','83250460','15811250','85020380','N8299370','17646060','84674980','15805550','16952890','19786770','82432670','84965020','19799860','28147220','18457730','08578530','18436760','84740120','16835270','87736850','87736850','12736130','87736850','18454250','17070320','84536000','84964720','83476240','15776270','15395020','20183550','12731210','28186940','90536550','90536550','18530550','84537980','19316300','19201730','19315390','27567450','19796380','18415240','19799440','N8299370','15804960','19796380','19796380','19785500','18531140')]
10/16 23:35:17.375|END         |
10/16 23:35:17.375|START       |NAME=ユーザobj取得 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[47]件のデータ読み取り(クエリー)に成功しました。
10/16 23:35:17.475|END         |
10/16 23:35:17.475|START       |NAME=集計_2 
--/-- --:--:--.---|INFO        |集計処理(グループ分けあり)が正常に終了しました。
10/16 23:35:17.477|END         |
10/16 23:35:17.477|START       |NAME=ユーザobj抽出マップ_1 
10/16 23:35:17.478|END         |
10/16 23:35:17.478|START       |NAME=ユーザobj抽出_1 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[47]行のデータを挿入しました。
10/16 23:35:17.481|END         |
10/16 23:35:17.481|START       |NAME=ユーザobj抽出マップ_2 
10/16 23:35:17.482|END         |
10/16 23:35:17.482|START       |NAME=ユーザobj抽出_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[47]行のデータを挿入しました。
10/16 23:35:17.485|END         |
10/16 23:35:17.485|LOOP_END    |COUNT=1
10/16 23:35:17.485|START       |NAME=受託契約情報検索マップ 
10/16 23:35:17.485|END         |
10/16 23:35:17.485|START       |NAME=受託契約情報検索パラメータ生成 [salesforce_adapter/form_query_parameter]
--/-- --:--:--.---|INFO        |[58]件の入力データから、[1]件のIN句のパラメータの形成に成功しました。
10/16 23:35:17.607|END         |
10/16 23:35:17.607|LOOP_START  |NAME=foreach_3
10/16 23:35:17.607|START       |NAME=受託契約情報取得prm格納 
--/-- --:--:--.---|VARIABLE    |NAME=受託契約情報検索パラメータ, VALUE=PromiseNoAndPracticePJCode__c IN('35-5094B234000192','36-0019B23A00049E','35-3607B2410005BD','35-3609B2410005BC','35-3608B228000186','36-0158B23C0001F7','36-3091B236000126','36-0052B242000111','36-0202B23B00045C','36-3061B24300029F','36-0203B247000436','36-0852B24400008F','35-0976B238000462','36-0003B2370001A5','36-0948B2480002C3','36-0183B249000228','36-0540B2490004CA','36-3417B2490004BD','36-3200B24400033B','36-3146B24A00005F','36-0562B249000454','36-5096B237000122','36-1377B249000189','36-0159B2440004C1','36-0744B245000134','36-0171B2430001A6','36-0569B2490000C4','36-1383B24A000049','36-1373B24A000153','36-0837B247000190','36-1372B24A000150','36-0304B2450004DE','36-3207B249000141','36-0183B249000139','36-3074B2430003F6','36-3175B23B000190','36-1000B24900037A','36-3126B247000377','36-0982B242000558','36-0196B24700028D','36-0299B24900026B','36-0536B24900041A','36-0364B24700004C','36-0193B2450004A9','36-5090B249000226','36-3181B244000557','36-0373B249000074','36-3190B2490003E7','36-0188B249000336','36-3146B24200002C','36-1001B2490004CE','36-0570B24A000063','36-4074B248000314','36-0963B2480002F7','36-3329B241000366','36-3330B2410005B4','36-1002B249000455','36-0182B248000063')
--/-- --:--:--.---|INFO        |受託契約情報検索パラメータ(String) 入力=[PromiseNoAndPracticePJCode__c IN('35-5094B234000192','36-0019B23A00049E','35-3607B2410005BD','35-3609B2410005BC','35-3608B228000186','36-0158B23C0001F7','36-3091B236000126','36-0052B242000111','36-0202B23B00045C','36-3061B24300029F','36-0203B247000436','36-0852B24400008F','35-0976B238000462','36-0003B2370001A5','36-0948B2480002C3','36-0183B249000228','36-0540B2490004CA','36-3417B2490004BD','36-3200B24400033B','36-3146B24A00005F','36-0562B249000454','36-5096B237000122','36-1377B249000189','36-0159B2440004C1','36-0744B245000134','36-0171B2430001A6','36-0569B2490000C4','36-1383B24A000049','36-1373B24A000153','36-0837B247000190','36-1372B24A000150','36-0304B2450004DE','36-3207B249000141','36-0183B249000139','36-3074B2430003F6','36-3175B23B000190','36-1000B24900037A','36-3126B247000377','36-0982B242000558','36-0196B24700028D','36-0299B24900026B','36-0536B24900041A','36-0364B24700004C','36-0193B2450004A9','36-5090B249000226','36-3181B244000557','36-0373B249000074','36-3190B2490003E7','36-0188B249000336','36-3146B24200002C','36-1001B2490004CE','36-0570B24A000063','36-4074B248000314','36-0963B2480002F7','36-3329B241000366','36-3330B2410005B4','36-1002B249000455','36-0182B248000063')]
10/16 23:35:17.607|END         |
10/16 23:35:17.607|START       |NAME=更新対象判別パラメータ取得 [salesforce_adapter/get_data]
--/-- --:--:--.---|INFO        |[50]件のデータ読み取り(クエリー)に成功しました。
10/16 23:35:17.728|END         |
10/16 23:35:17.728|START       |NAME=更新対象判別抽出マップ_2 
10/16 23:35:17.728|END         |
10/16 23:35:17.728|START       |NAME=更新対象判別抽出_2 [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[50]行のデータを挿入しました。
10/16 23:35:17.731|END         |
10/16 23:35:17.731|LOOP_END    |COUNT=1
10/16 23:35:17.731|START       |NAME=UPSERTマップ 
10/16 23:35:17.745|END         |
10/16 23:35:17.745|START       |NAME=UPSERT_削除フラグ無し、商談レコードあり [salesforce_adapter/put_upsert]
--/-- --:--:--.---|INFO        |[58]件の入力データから、[58]件のデータ書き込み（UPSERT）（INSERT:[8]件、UPDATE:[50]件）に成功しました。
10/16 23:35:18.206|END         |
10/16 23:35:18.206|BRANCH_START|NAME=if_10
--/-- --:--:--.---|EVALUATION  |NAME=追加・更新エラーあり, RESULT=false
10/16 23:35:18.207|BRANCH_END  |
10/16 23:35:18.207|START       |NAME=不正レコード抽出_1 
10/16 23:35:18.210|END         |
10/16 23:35:18.210|LOOP_START  |NAME=foreach_4
10/16 23:35:18.210|LOOP_END    |COUNT=0
10/16 23:35:18.210|BRANCH_START|NAME=if_5
--/-- --:--:--.---|EVALUATION  |NAME=condition, RESULT=false
10/16 23:35:18.210|BRANCH_END  |
10/16 23:35:18.210|START       |NAME=受託契約情報エラーF警告抽出 
10/16 23:35:18.211|END         |
10/16 23:35:18.211|LOOP_START  |NAME=foreach_5
10/16 23:35:18.211|LOOP_END    |COUNT=0
10/16 23:35:18.211|BRANCH_START|NAME=if_6
--/-- --:--:--.---|EVALUATION  |NAME=condition, RESULT=false
10/16 23:35:18.211|BRANCH_END  |
10/16 23:35:18.211|START       |NAME=実行プロジェクトエラーF警告抽出 
10/16 23:35:18.212|END         |
10/16 23:35:18.212|LOOP_START  |NAME=foreach_6
10/16 23:35:18.212|LOOP_END    |COUNT=0
10/16 23:35:18.212|BRANCH_START|NAME=if_1
--/-- --:--:--.---|EVALUATION  |NAME=condition, RESULT=false
10/16 23:35:18.212|BRANCH_END  |
10/16 23:35:18.212|START       |NAME=実行プロジェクトエラーF異常抽出 
10/16 23:35:18.215|END         |
10/16 23:35:18.215|LOOP_START  |NAME=foreach_7
10/16 23:35:18.215|LOOP_END    |COUNT=0
10/16 23:35:18.215|BRANCH_START|NAME=if_2
--/-- --:--:--.---|EVALUATION  |NAME=condition, RESULT=false
10/16 23:35:18.215|BRANCH_END  |
10/16 23:35:18.215|START       |NAME=ユーザオブジェクトエラーF警告抽出 
10/16 23:35:18.217|END         |
10/16 23:35:18.217|LOOP_START  |NAME=foreach_8
10/16 23:35:18.217|LOOP_END    |COUNT=0
10/16 23:35:18.217|BRANCH_START|NAME=if_3
--/-- --:--:--.---|EVALUATION  |NAME=condition, RESULT=false
10/16 23:35:18.217|BRANCH_END  |
10/16 23:35:18.217|START       |NAME=ユーザオブジェクトエラーF異常抽出 
10/16 23:35:18.220|END         |
10/16 23:35:18.220|LOOP_START  |NAME=foreach_9
10/16 23:35:18.220|LOOP_END    |COUNT=0
10/16 23:35:18.220|BRANCH_START|NAME=if_4
--/-- --:--:--.---|EVALUATION  |NAME=condition, RESULT=false
10/16 23:35:18.220|BRANCH_END  |
10/16 23:35:18.220|START       |NAME=処理件数集計 
--/-- --:--:--.---|VARIABLE    |NAME=正常件数, VALUE=58
--/-- --:--:--.---|INFO        |正常件数(int) 入力=[58]
--/-- --:--:--.---|VARIABLE    |NAME=異常件数, VALUE=0
--/-- --:--:--.---|INFO        |異常件数(int) 入力=[0]
10/16 23:35:18.220|END         |
10/16 23:35:18.220|START       |NAME=処理件数MSG出力 
10/16 23:35:18.220|SCRIPT_START|SCRIPT=ログ出力, PROJECT=【次期CRM先行】共通処理部品, REPOSITORY=/home/z098334/projects/【次期CRM先行】共通処理部品, VERSION=9
--/-- --:--:--.---|VARIABLE    |NAME=param02, VALUE=58
--/-- --:--:--.---|VARIABLE    |NAME=カテゴリ, VALUE=IF
--/-- --:--:--.---|VARIABLE    |NAME=param01, VALUE=受託契約情報反映処理 K01OUT01202410163
--/-- --:--:--.---|VARIABLE    |NAME=param03, VALUE=0
--/-- --:--:--.---|VARIABLE    |NAME=メッセージID, VALUE=MSG0110
--/-- --:--:--.---|VARIABLE    |NAME=param04, VALUE=0
10/16 23:35:18.220|START       |NAME=メッセージ取得 
--/-- --:--:--.---|VARIABLE    |NAME=ログレベル, VALUE=I
--/-- --:--:--.---|INFO        |ログレベル(String) 入力=[I]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ, VALUE=jq0000mvvv000980e461pjhkp55e 受託契約情報反映処理 K01OUT01202410163 正常:58 異常:0 警告:0
--/-- --:--:--.---|INFO        |メッセージ(String) 入力=[jq0000mvvv000980e461pjhkp55e 受託契約情報反映処理 K01OUT01202410163 正常:58 異常:0 警告:0]
--/-- --:--:--.---|VARIABLE    |NAME=実行ID, VALUE=jq0000mvvv000980e461pjhkp55e
--/-- --:--:--.---|INFO        |実行ID(String) 入力=[jq0000mvvv000980e461pjhkp55e]
10/16 23:35:18.223|END         |
10/16 23:35:18.223|BRANCH_START|NAME=ログレベル判定
--/-- --:--:--.---|EVALUATION  |NAME=INFO, RESULT=true
10/16 23:35:18.223|START       |NAME=ログ出力_INFO 
10/16 23:35:18.223|END         |
10/16 23:35:18.223|BRANCH_END  |
10/16 23:35:18.223|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=異常終了, RESULT=false
--/-- --:--:--.---|EVALUATION  |NAME=警告終了, RESULT=false
10/16 23:35:18.223|BRANCH_END  |
10/16 23:35:18.223|SCRIPT_END  |EXIT_STATUS=0
10/16 23:35:18.223|END         |
10/16 23:35:18.223|TRY_END     |
10/16 23:35:18.223|SCRIPT_END  |EXIT_STATUS=0
10/16 23:35:18.223|END         |
10/16 23:35:18.223|START       |NAME=処理件数集計_2 
--/-- --:--:--.---|VARIABLE    |NAME=正常件数, VALUE=170
--/-- --:--:--.---|INFO        |正常件数(int) 入力=[170]
--/-- --:--:--.---|VARIABLE    |NAME=異常件数, VALUE=0
--/-- --:--:--.---|INFO        |異常件数(int) 入力=[0]
--/-- --:--:--.---|VARIABLE    |NAME=警告件数, VALUE=0
--/-- --:--:--.---|INFO        |警告件数(int) 入力=[0]
10/16 23:35:18.223|END         |
10/16 23:35:18.223|BRANCH_START|NAME=if_7
--/-- --:--:--.---|EVALUATION  |NAME=連携処理_2異常終了, RESULT=false
10/16 23:35:18.223|BRANCH_END  |
10/16 23:35:18.223|BRANCH_END  |
10/16 23:35:18.223|BRANCH_START|NAME=処理フラグ判定_2
--/-- --:--:--.---|EVALUATION  |NAME=2_実行PJ情報連携(商談商品), RESULT=false
10/16 23:35:18.223|BRANCH_END  |
10/16 23:35:18.223|START       |NAME=ファイル別処理フラグ設定 
--/-- --:--:--.---|VARIABLE    |NAME=ファイル別処理フラグ, VALUE=2
--/-- --:--:--.---|INFO        |ファイル別処理フラグ(int) 入力=[2]
--/-- --:--:--.---|VARIABLE    |NAME=対象ファイル名, VALUE=K01OUT03202410163
--/-- --:--:--.---|INFO        |対象ファイル名(String) 入力=[K01OUT03202410163]
10/16 23:35:18.224|END         |
10/16 23:35:18.224|START       |NAME=ローカルバックアップ [file_operation_adapter/move_file]
--/-- --:--:--.---|INFO        |[/data/MERGE/app/temp/20241016113500_jq0000mvvv000980e461pjhkp55e_WE0301/K01OUT03202410163]ファイル/ディレクトリを移動しました。
--/-- --:--:--.---|INFO        |[1]件を移動しました。
10/16 23:35:18.228|END         |
10/16 23:35:18.228|BRANCH_START|NAME=処理フラグ判定_1
--/-- --:--:--.---|EVALUATION  |NAME=1_PJ情報（実行PJ）ファイル_1, RESULT=false
10/16 23:35:18.228|BRANCH_END  |
10/16 23:35:18.228|BRANCH_START|NAME=処理フラグ判定_2
--/-- --:--:--.---|EVALUATION  |NAME=2_実行PJ情報連携(商談商品), RESULT=true
10/16 23:35:18.228|START       |NAME=開始ログ出力_3 
10/16 23:35:18.228|SCRIPT_START|SCRIPT=ログ出力, PROJECT=【次期CRM先行】共通処理部品, REPOSITORY=/home/z098334/projects/【次期CRM先行】共通処理部品, VERSION=9
--/-- --:--:--.---|VARIABLE    |NAME=param02, VALUE=商談商品反映
--/-- --:--:--.---|VARIABLE    |NAME=カテゴリ, VALUE=START
--/-- --:--:--.---|VARIABLE    |NAME=param01, VALUE=実行プロジェクト作成
--/-- --:--:--.---|VARIABLE    |NAME=メッセージID, VALUE=MSG0101
10/16 23:35:18.228|START       |NAME=メッセージ取得 
--/-- --:--:--.---|VARIABLE    |NAME=ログレベル, VALUE=I
--/-- --:--:--.---|INFO        |ログレベル(String) 入力=[I]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ, VALUE=jq0000mvvv000980e461pjhkp55e 実行プロジェクト作成（商談商品反映）処理を開始します。
--/-- --:--:--.---|INFO        |メッセージ(String) 入力=[jq0000mvvv000980e461pjhkp55e 実行プロジェクト作成（商談商品反映）処理を開始します。]
--/-- --:--:--.---|VARIABLE    |NAME=実行ID, VALUE=jq0000mvvv000980e461pjhkp55e
--/-- --:--:--.---|INFO        |実行ID(String) 入力=[jq0000mvvv000980e461pjhkp55e]
10/16 23:35:18.231|END         |
10/16 23:35:18.231|BRANCH_START|NAME=ログレベル判定
--/-- --:--:--.---|EVALUATION  |NAME=INFO, RESULT=true
10/16 23:35:18.231|START       |NAME=ログ出力_INFO 
10/16 23:35:18.231|END         |
10/16 23:35:18.231|BRANCH_END  |
10/16 23:35:18.231|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=異常終了, RESULT=false
--/-- --:--:--.---|EVALUATION  |NAME=警告終了, RESULT=false
10/16 23:35:18.231|BRANCH_END  |
10/16 23:35:18.231|SCRIPT_END  |EXIT_STATUS=0
10/16 23:35:18.231|END         |
10/16 23:35:18.231|START       |NAME=処理ファイル件数集計_2 
--/-- --:--:--.---|VARIABLE    |NAME=フィルター２処理ファイル件数, VALUE=1
--/-- --:--:--.---|INFO        |フィルター２処理ファイル件数(int) 入力=[1]
10/16 23:35:18.231|END         |
10/16 23:35:18.231|START       |NAME=連携処理_3 
10/16 23:35:18.233|SCRIPT_START|SCRIPT=198_実行PJ情報連携(提案商品紐付け)/198_01_実行PJ情報連携(商談商品), PROJECT=【データ連携HUB】WE0301_実行プロジェクト作成, REPOSITORY=/home/z098330/projects/【データ連携HUB】WE0301_実行プロジェクト作成, VERSION=57
--/-- --:--:--.---|VARIABLE    |NAME=対象ファイル名, VALUE=K01OUT03202410163
--/-- --:--:--.---|VARIABLE    |NAME=運用日付, VALUE=2024-10-16T23:35:00.126+0900
--/-- --:--:--.---|VARIABLE    |NAME=格納先フォルダ, VALUE=/data/MERGE/app/data/WE0301/BACKUP/20241016113500_jq0000mvvv000980e461pjhkp55e_backup
--/-- --:--:--.---|VARIABLE    |NAME=エラーフォルダパス, VALUE=/data/MERGE/app/data/WE0301/ERROR/20241016113500_jq0000mvvv000980e461pjhkp55e_error
--/-- --:--:--.---|VARIABLE    |NAME=処理フォルダ, VALUE=/data/MERGE/app/temp/20241016113500_jq0000mvvv000980e461pjhkp55e_WE0301
10/16 23:35:18.233|TRY_START   |NAME=try_全体
10/16 23:35:18.233|START       |NAME=エラーファイル名生成 
--/-- --:--:--.---|VARIABLE    |NAME=エラーファイル名, VALUE=K01OUT03202410163_3_ERROR.CSV
--/-- --:--:--.---|INFO        |エラーファイル名(String) 入力=[K01OUT03202410163_3_ERROR.CSV]
--/-- --:--:--.---|VARIABLE    |NAME=商談商品実行プロジェクト取得エラーF, VALUE=K01OUT03202410163_3_商談商品実行プロジェクト取得_ERROR.CSV
--/-- --:--:--.---|INFO        |商談商品実行プロジェクト取得エラーF(String) 入力=[K01OUT03202410163_3_商談商品実行プロジェクト取得_ERROR.CSV]
--/-- --:--:--.---|VARIABLE    |NAME=商談商品取得エラーF, VALUE=K01OUT03202410163_3_商談商品取得_ERROR.CSV
--/-- --:--:--.---|INFO        |商談商品取得エラーF(String) 入力=[K01OUT03202410163_3_商談商品取得_ERROR.CSV]
10/16 23:35:18.233|END         |
10/16 23:35:18.233|START       |NAME=商談商品紐付けF読込 [csv_adapter/get_data]
--/-- --:--:--.---|INFO        |[23]行のデータを抽出しました。
10/16 23:35:18.235|END         |
10/16 23:35:18.235|START       |NAME=抽出件数加算 
--/-- --:--:--.---|VARIABLE    |NAME=抽出件数, VALUE=23
--/-- --:--:--.---|INFO        |抽出件数(int) 入力=[23]
10/16 23:35:18.235|END         |
10/16 23:35:18.235|START       |NAME=ログ出力_正常 
10/16 23:35:18.235|SCRIPT_START|SCRIPT=ログ出力, PROJECT=【次期CRM先行】共通処理部品, REPOSITORY=/home/z098334/projects/【次期CRM先行】共通処理部品, VERSION=9
--/-- --:--:--.---|VARIABLE    |NAME=param02, VALUE=K01OUT03202410163
--/-- --:--:--.---|VARIABLE    |NAME=カテゴリ, VALUE=IF
--/-- --:--:--.---|VARIABLE    |NAME=param01, VALUE=2024-10-16T23:35:00.126+0900
--/-- --:--:--.---|VARIABLE    |NAME=param03, VALUE=23
--/-- --:--:--.---|VARIABLE    |NAME=メッセージID, VALUE=MSG0335
10/16 23:35:18.235|START       |NAME=メッセージ取得 
--/-- --:--:--.---|VARIABLE    |NAME=ログレベル, VALUE=I
--/-- --:--:--.---|INFO        |ログレベル(String) 入力=[I]
--/-- --:--:--.---|VARIABLE    |NAME=メッセージ, VALUE=jq0000mvvv000980e461pjhkp55e 現在日時＝2024-10-16T23:35:00.126+0900、ファイル名＝K01OUT03202410163、抽出件数＝23
--/-- --:--:--.---|INFO        |メッセージ(String) 入力=[jq0000mvvv000980e461pjhkp55e 現在日時＝2024-10-16T23:35:00.126+0900、ファイル名＝K01OUT03202410163、抽出件数＝23]
--/-- --:--:--.---|VARIABLE    |NAME=実行ID, VALUE=jq0000mvvv000980e461pjhkp55e
--/-- --:--:--.---|INFO        |実行ID(String) 入力=[jq0000mvvv000980e461pjhkp55e]
10/16 23:35:18.238|END         |
10/16 23:35:18.238|BRANCH_START|NAME=ログレベル判定
--/-- --:--:--.---|EVALUATION  |NAME=INFO, RESULT=true
10/16 23:35:18.238|START       |NAME=ログ出力_INFO 
