10/17 05:55:00.476|EXEC_START  |
10/17 05:55:05.041|END         |
10/17 05:55:05.041|BRANCH_END  |
10/17 05:55:05.041|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001452766711
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001452766711]
10/17 05:55:05.041|END         |
10/17 05:55:05.041|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001237526486
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001237526486]
10/17 05:55:05.041|END         |
10/17 05:55:05.041|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.041|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.043|END         |
10/17 05:55:05.043|BRANCH_END  |
10/17 05:55:05.043|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001237526486
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001237526486]
10/17 05:55:05.043|END         |
10/17 05:55:05.043|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001184625812
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001184625812]
10/17 05:55:05.043|END         |
10/17 05:55:05.043|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.043|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.046|END         |
10/17 05:55:05.046|BRANCH_END  |
10/17 05:55:05.046|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001184625812
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001184625812]
10/17 05:55:05.046|END         |
10/17 05:55:05.046|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001187380985
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001187380985]
10/17 05:55:05.046|END         |
10/17 05:55:05.046|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.046|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.049|END         |
10/17 05:55:05.049|BRANCH_END  |
10/17 05:55:05.049|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001187380985
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001187380985]
10/17 05:55:05.049|END         |
10/17 05:55:05.049|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001316537846
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001316537846]
10/17 05:55:05.049|END         |
10/17 05:55:05.049|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.049|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.052|END         |
10/17 05:55:05.052|BRANCH_END  |
10/17 05:55:05.052|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001316537846
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001316537846]
10/17 05:55:05.052|END         |
10/17 05:55:05.052|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=COP0000008332354
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[COP0000008332354]
10/17 05:55:05.052|END         |
10/17 05:55:05.052|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.052|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.054|END         |
10/17 05:55:05.054|BRANCH_END  |
10/17 05:55:05.054|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=COP0000008332354
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[COP0000008332354]
10/17 05:55:05.054|END         |
10/17 05:55:05.054|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001429697666
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001429697666]
10/17 05:55:05.055|END         |
10/17 05:55:05.055|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.055|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.057|END         |
10/17 05:55:05.057|BRANCH_END  |
10/17 05:55:05.057|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001429697666
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001429697666]
10/17 05:55:05.057|END         |
10/17 05:55:05.057|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001440818651
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001440818651]
10/17 05:55:05.057|END         |
10/17 05:55:05.057|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.057|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.060|END         |
10/17 05:55:05.060|BRANCH_END  |
10/17 05:55:05.060|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001440818651
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001440818651]
10/17 05:55:05.060|END         |
10/17 05:55:05.060|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001470499608
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001470499608]
10/17 05:55:05.060|END         |
10/17 05:55:05.060|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.060|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.063|END         |
10/17 05:55:05.063|BRANCH_END  |
10/17 05:55:05.063|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001470499608
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001470499608]
10/17 05:55:05.063|END         |
10/17 05:55:05.063|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001379641498
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001379641498]
10/17 05:55:05.063|END         |
10/17 05:55:05.063|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.063|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.066|END         |
10/17 05:55:05.066|BRANCH_END  |
10/17 05:55:05.066|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001379641498
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001379641498]
10/17 05:55:05.066|END         |
10/17 05:55:05.066|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001397267724
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001397267724]
10/17 05:55:05.066|END         |
10/17 05:55:05.066|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.066|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.068|END         |
10/17 05:55:05.068|BRANCH_END  |
10/17 05:55:05.068|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001397267724
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001397267724]
10/17 05:55:05.068|END         |
10/17 05:55:05.069|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001473357752
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001473357752]
10/17 05:55:05.069|END         |
10/17 05:55:05.069|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.069|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.071|END         |
10/17 05:55:05.071|BRANCH_END  |
10/17 05:55:05.071|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001473357752
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001473357752]
10/17 05:55:05.071|END         |
10/17 05:55:05.071|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001192926161
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001192926161]
10/17 05:55:05.071|END         |
10/17 05:55:05.071|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.071|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.074|END         |
10/17 05:55:05.074|BRANCH_END  |
10/17 05:55:05.074|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001192926161
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001192926161]
10/17 05:55:05.074|END         |
10/17 05:55:05.074|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001106279635
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001106279635]
10/17 05:55:05.074|END         |
10/17 05:55:05.074|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.074|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.076|END         |
10/17 05:55:05.076|BRANCH_END  |
10/17 05:55:05.076|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001106279635
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001106279635]
10/17 05:55:05.076|END         |
10/17 05:55:05.076|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001330095025
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001330095025]
10/17 05:55:05.076|END         |
10/17 05:55:05.076|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.076|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.079|END         |
10/17 05:55:05.079|BRANCH_END  |
10/17 05:55:05.079|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001330095025
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001330095025]
10/17 05:55:05.079|END         |
10/17 05:55:05.079|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001472889346
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001472889346]
10/17 05:55:05.079|END         |
10/17 05:55:05.079|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.079|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.081|END         |
10/17 05:55:05.081|BRANCH_END  |
10/17 05:55:05.081|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001472889346
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001472889346]
10/17 05:55:05.081|END         |
10/17 05:55:05.081|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001101938124
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001101938124]
10/17 05:55:05.082|END         |
10/17 05:55:05.082|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.082|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.084|END         |
10/17 05:55:05.084|BRANCH_END  |
10/17 05:55:05.084|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001101938124
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001101938124]
10/17 05:55:05.084|END         |
10/17 05:55:05.084|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001472150323
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001472150323]
10/17 05:55:05.084|END         |
10/17 05:55:05.084|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.084|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.087|END         |
10/17 05:55:05.087|BRANCH_END  |
10/17 05:55:05.087|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001472150323
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001472150323]
10/17 05:55:05.087|END         |
10/17 05:55:05.087|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001216687269
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001216687269]
10/17 05:55:05.087|END         |
10/17 05:55:05.087|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.087|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.089|END         |
10/17 05:55:05.089|BRANCH_END  |
10/17 05:55:05.089|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001216687269
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001216687269]
10/17 05:55:05.089|END         |
10/17 05:55:05.089|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001472987585
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001472987585]
10/17 05:55:05.089|END         |
10/17 05:55:05.089|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.089|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.092|END         |
10/17 05:55:05.092|BRANCH_END  |
10/17 05:55:05.092|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001472987585
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001472987585]
10/17 05:55:05.092|END         |
10/17 05:55:05.092|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001156691647
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001156691647]
10/17 05:55:05.092|END         |
10/17 05:55:05.092|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.092|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.094|END         |
10/17 05:55:05.094|BRANCH_END  |
10/17 05:55:05.094|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001156691647
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001156691647]
10/17 05:55:05.095|END         |
10/17 05:55:05.095|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001462289859
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001462289859]
10/17 05:55:05.095|END         |
10/17 05:55:05.095|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.095|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.097|END         |
10/17 05:55:05.097|BRANCH_END  |
10/17 05:55:05.097|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001462289859
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001462289859]
10/17 05:55:05.097|END         |
10/17 05:55:05.097|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001472173513
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001472173513]
10/17 05:55:05.097|END         |
10/17 05:55:05.097|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.097|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.100|END         |
10/17 05:55:05.100|BRANCH_END  |
10/17 05:55:05.100|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001472173513
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001472173513]
10/17 05:55:05.100|END         |
10/17 05:55:05.100|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001461114541
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001461114541]
10/17 05:55:05.100|END         |
10/17 05:55:05.100|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.100|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.102|END         |
10/17 05:55:05.102|BRANCH_END  |
10/17 05:55:05.102|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001461114541
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001461114541]
10/17 05:55:05.102|END         |
10/17 05:55:05.102|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001439254897
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001439254897]
10/17 05:55:05.102|END         |
10/17 05:55:05.102|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.102|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.105|END         |
10/17 05:55:05.105|BRANCH_END  |
10/17 05:55:05.105|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001439254897
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001439254897]
10/17 05:55:05.105|END         |
10/17 05:55:05.105|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001473312270
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001473312270]
10/17 05:55:05.105|END         |
10/17 05:55:05.105|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.105|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.107|END         |
10/17 05:55:05.107|BRANCH_END  |
10/17 05:55:05.107|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001473312270
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001473312270]
10/17 05:55:05.107|END         |
10/17 05:55:05.107|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001220823301
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001220823301]
10/17 05:55:05.108|END         |
10/17 05:55:05.108|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.108|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.110|END         |
10/17 05:55:05.110|BRANCH_END  |
10/17 05:55:05.110|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001220823301
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001220823301]
10/17 05:55:05.110|END         |
10/17 05:55:05.110|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001324721695
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001324721695]
10/17 05:55:05.110|END         |
10/17 05:55:05.110|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.110|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.113|END         |
10/17 05:55:05.113|BRANCH_END  |
10/17 05:55:05.113|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001324721695
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001324721695]
10/17 05:55:05.113|END         |
10/17 05:55:05.113|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001472268943
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001472268943]
10/17 05:55:05.113|END         |
10/17 05:55:05.113|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.113|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.115|END         |
10/17 05:55:05.115|BRANCH_END  |
10/17 05:55:05.115|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001472268943
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001472268943]
10/17 05:55:05.115|END         |
10/17 05:55:05.115|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001234951342
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001234951342]
10/17 05:55:05.115|END         |
10/17 05:55:05.115|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.115|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.118|END         |
10/17 05:55:05.118|BRANCH_END  |
10/17 05:55:05.118|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001234951342
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001234951342]
10/17 05:55:05.118|END         |
10/17 05:55:05.118|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001131435464
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001131435464]
10/17 05:55:05.118|END         |
10/17 05:55:05.118|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.118|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.120|END         |
10/17 05:55:05.120|BRANCH_END  |
10/17 05:55:05.120|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001131435464
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001131435464]
10/17 05:55:05.120|END         |
10/17 05:55:05.120|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001445749219
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001445749219]
10/17 05:55:05.120|END         |
10/17 05:55:05.120|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:55:05.120|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:55:05.123|END         |
10/17 05:55:05.123|BRANCH_END  |
10/17 05:55:05.123|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001445749219
