10/17 05:51:00.441|EXEC_START  |
10/17 05:51:03.126|END         |
10/17 05:51:03.126|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=false
10/17 05:51:03.126|BRANCH_END  |
10/17 05:51:03.126|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001185329825
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001185329825]
10/17 05:51:03.126|END         |
10/17 05:51:03.126|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001374366891
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001374366891]
10/17 05:51:03.126|END         |
10/17 05:51:03.126|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.126|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.128|END         |
10/17 05:51:03.128|BRANCH_END  |
10/17 05:51:03.128|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001374366891
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001374366891]
10/17 05:51:03.128|END         |
10/17 05:51:03.128|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001465568968
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001465568968]
10/17 05:51:03.128|END         |
10/17 05:51:03.128|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.128|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.130|END         |
10/17 05:51:03.130|BRANCH_END  |
10/17 05:51:03.130|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001465568968
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001465568968]
10/17 05:51:03.130|END         |
10/17 05:51:03.130|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=COP0000007711216
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[COP0000007711216]
10/17 05:51:03.130|END         |
10/17 05:51:03.130|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.130|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.132|END         |
10/17 05:51:03.132|BRANCH_END  |
10/17 05:51:03.132|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=COP0000007711216
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[COP0000007711216]
10/17 05:51:03.132|END         |
10/17 05:51:03.132|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001440709584
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001440709584]
10/17 05:51:03.132|END         |
10/17 05:51:03.132|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.132|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.134|END         |
10/17 05:51:03.134|BRANCH_END  |
10/17 05:51:03.134|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001440709584
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001440709584]
10/17 05:51:03.134|END         |
10/17 05:51:03.134|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001230979456
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001230979456]
10/17 05:51:03.134|END         |
10/17 05:51:03.134|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.134|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.136|END         |
10/17 05:51:03.136|BRANCH_END  |
10/17 05:51:03.136|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001230979456
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001230979456]
10/17 05:51:03.136|END         |
10/17 05:51:03.136|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=COP0000010910724
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[COP0000010910724]
10/17 05:51:03.136|END         |
10/17 05:51:03.136|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.136|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.138|END         |
10/17 05:51:03.138|BRANCH_END  |
10/17 05:51:03.138|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=COP0000010910724
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[COP0000010910724]
10/17 05:51:03.138|END         |
10/17 05:51:03.138|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001374366891
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001374366891]
10/17 05:51:03.138|END         |
10/17 05:51:03.138|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.138|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.140|END         |
10/17 05:51:03.140|BRANCH_END  |
10/17 05:51:03.140|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001374366891
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001374366891]
10/17 05:51:03.140|END         |
10/17 05:51:03.140|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001377615255
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001377615255]
10/17 05:51:03.140|END         |
10/17 05:51:03.140|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.140|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.142|END         |
10/17 05:51:03.142|BRANCH_END  |
10/17 05:51:03.142|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001377615255
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001377615255]
10/17 05:51:03.142|END         |
10/17 05:51:03.142|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001447996833
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001447996833]
10/17 05:51:03.142|END         |
10/17 05:51:03.142|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.142|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.144|END         |
10/17 05:51:03.144|BRANCH_END  |
10/17 05:51:03.144|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001447996833
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001447996833]
10/17 05:51:03.144|END         |
10/17 05:51:03.144|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=COP0000009400607
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[COP0000009400607]
10/17 05:51:03.144|END         |
10/17 05:51:03.144|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.144|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.146|END         |
10/17 05:51:03.146|BRANCH_END  |
10/17 05:51:03.146|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=COP0000009400607
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[COP0000009400607]
10/17 05:51:03.146|END         |
10/17 05:51:03.146|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001228422650
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001228422650]
10/17 05:51:03.147|END         |
10/17 05:51:03.147|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.147|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.149|END         |
10/17 05:51:03.149|BRANCH_END  |
10/17 05:51:03.149|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001228422650
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001228422650]
10/17 05:51:03.149|END         |
10/17 05:51:03.149|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001230979456
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001230979456]
10/17 05:51:03.149|END         |
10/17 05:51:03.149|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.149|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.151|END         |
10/17 05:51:03.151|BRANCH_END  |
10/17 05:51:03.151|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001230979456
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001230979456]
10/17 05:51:03.151|END         |
10/17 05:51:03.151|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001285191711
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001285191711]
10/17 05:51:03.151|END         |
10/17 05:51:03.151|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.151|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.153|END         |
10/17 05:51:03.153|BRANCH_END  |
10/17 05:51:03.153|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001285191711
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001285191711]
10/17 05:51:03.153|END         |
10/17 05:51:03.153|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=COP0000001581042
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[COP0000001581042]
10/17 05:51:03.153|END         |
10/17 05:51:03.153|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.153|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.155|END         |
10/17 05:51:03.155|BRANCH_END  |
10/17 05:51:03.155|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=COP0000001581042
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[COP0000001581042]
10/17 05:51:03.155|END         |
10/17 05:51:03.155|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=COP0000001581042
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[COP0000001581042]
10/17 05:51:03.155|END         |
10/17 05:51:03.155|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=false
10/17 05:51:03.155|BRANCH_END  |
10/17 05:51:03.155|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=COP0000001581042
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[COP0000001581042]
10/17 05:51:03.155|END         |
10/17 05:51:03.155|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001397056601
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001397056601]
10/17 05:51:03.155|END         |
10/17 05:51:03.155|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.155|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.157|END         |
10/17 05:51:03.157|BRANCH_END  |
10/17 05:51:03.157|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001397056601
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001397056601]
10/17 05:51:03.157|END         |
10/17 05:51:03.157|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001397056601
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001397056601]
10/17 05:51:03.157|END         |
10/17 05:51:03.157|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=false
10/17 05:51:03.157|BRANCH_END  |
10/17 05:51:03.157|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001397056601
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001397056601]
10/17 05:51:03.157|END         |
10/17 05:51:03.157|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001124227786
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001124227786]
10/17 05:51:03.157|END         |
10/17 05:51:03.157|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.157|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.159|END         |
10/17 05:51:03.159|BRANCH_END  |
10/17 05:51:03.159|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001124227786
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001124227786]
10/17 05:51:03.159|END         |
10/17 05:51:03.159|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001185329825
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001185329825]
10/17 05:51:03.159|END         |
10/17 05:51:03.159|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.159|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.161|END         |
10/17 05:51:03.161|BRANCH_END  |
10/17 05:51:03.161|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001185329825
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001185329825]
10/17 05:51:03.161|END         |
10/17 05:51:03.161|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=COP0000010910724
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[COP0000010910724]
10/17 05:51:03.162|END         |
10/17 05:51:03.162|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.162|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.163|END         |
10/17 05:51:03.163|BRANCH_END  |
10/17 05:51:03.163|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=COP0000010910724
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[COP0000010910724]
10/17 05:51:03.163|END         |
10/17 05:51:03.163|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001154673379
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001154673379]
10/17 05:51:03.164|END         |
10/17 05:51:03.164|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.164|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.166|END         |
10/17 05:51:03.166|BRANCH_END  |
10/17 05:51:03.166|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001154673379
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001154673379]
10/17 05:51:03.166|END         |
10/17 05:51:03.166|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001108022635
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001108022635]
10/17 05:51:03.166|END         |
10/17 05:51:03.166|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.166|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.168|END         |
10/17 05:51:03.168|BRANCH_END  |
10/17 05:51:03.168|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001108022635
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001108022635]
10/17 05:51:03.168|END         |
10/17 05:51:03.168|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001465568968
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001465568968]
10/17 05:51:03.168|END         |
10/17 05:51:03.168|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.168|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.170|END         |
10/17 05:51:03.170|BRANCH_END  |
10/17 05:51:03.170|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001465568968
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001465568968]
10/17 05:51:03.170|END         |
10/17 05:51:03.170|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=COP0000007711216
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[COP0000007711216]
10/17 05:51:03.170|END         |
10/17 05:51:03.170|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.170|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.172|END         |
10/17 05:51:03.172|BRANCH_END  |
10/17 05:51:03.172|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=COP0000007711216
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[COP0000007711216]
10/17 05:51:03.172|END         |
10/17 05:51:03.172|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001164681791
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001164681791]
10/17 05:51:03.172|END         |
10/17 05:51:03.172|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.172|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.174|END         |
10/17 05:51:03.174|BRANCH_END  |
10/17 05:51:03.174|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001164681791
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001164681791]
10/17 05:51:03.174|END         |
10/17 05:51:03.174|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001440709584
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001440709584]
10/17 05:51:03.174|END         |
10/17 05:51:03.174|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.174|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.176|END         |
10/17 05:51:03.176|BRANCH_END  |
10/17 05:51:03.176|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001440709584
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001440709584]
10/17 05:51:03.176|END         |
10/17 05:51:03.176|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001440709584
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001440709584]
10/17 05:51:03.176|END         |
10/17 05:51:03.176|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=false
10/17 05:51:03.176|BRANCH_END  |
10/17 05:51:03.176|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001440709584
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001440709584]
10/17 05:51:03.176|END         |
10/17 05:51:03.176|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=COP0000007711216
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[COP0000007711216]
10/17 05:51:03.176|END         |
10/17 05:51:03.176|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.176|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.178|END         |
10/17 05:51:03.178|BRANCH_END  |
10/17 05:51:03.178|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=COP0000007711216
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[COP0000007711216]
10/17 05:51:03.178|END         |
10/17 05:51:03.178|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001447996833
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001447996833]
10/17 05:51:03.178|END         |
10/17 05:51:03.178|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.178|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.180|END         |
10/17 05:51:03.180|BRANCH_END  |
10/17 05:51:03.180|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=CAF0001447996833
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[CAF0001447996833]
10/17 05:51:03.180|END         |
10/17 05:51:03.180|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=COP0000007711216
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[COP0000007711216]
10/17 05:51:03.180|END         |
10/17 05:51:03.180|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.180|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.182|END         |
10/17 05:51:03.182|BRANCH_END  |
10/17 05:51:03.182|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=COP0000007711216
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[COP0000007711216]
10/17 05:51:03.182|END         |
10/17 05:51:03.182|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=COP0000008893061
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[COP0000008893061]
10/17 05:51:03.182|END         |
10/17 05:51:03.182|BRANCH_START|NAME=if
--/-- --:--:--.---|EVALUATION  |NAME=契約者ID_現在 != 前回, RESULT=true
10/17 05:51:03.182|START       |NAME=csv_write [csv_adapter/put_data]
--/-- --:--:--.---|INFO        |[1]行のデータを挿入しました。
10/17 05:51:03.184|END         |
10/17 05:51:03.184|BRANCH_END  |
10/17 05:51:03.184|START       |NAME=契約者ID_前回 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_前回, VALUE=COP0000008893061
--/-- --:--:--.---|INFO        |契約者ID_前回(String) 入力=[COP0000008893061]
10/17 05:51:03.184|END         |
10/17 05:51:03.185|START       |NAME=契約者ID_現在 
--/-- --:--:--.---|VARIABLE    |NAME=契約者ID_現在, VALUE=CAF0001228422650
--/-- --:--:--.---|INFO        |契約者ID_現在(String) 入力=[CAF0001228422650]
10/17 05:51:03.185|END         |
10/17 05:51:03.185|BRANCH_START|NAME=if
